weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,asset_key,underlying_key
False,BSE_FO,BANKEX,BSE,1782412199000.0,PE,BANKEX,BANKEX,BSE_FO|1104113,30.0,900.0,1104113.0,30.0,5.0,INDEX,INDEX,BANKEX 61700 PE 25 JUN 26,61700.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,BSE_FO,SENSEX,BSE,1785436199000.0,PE,SENSEX,SENSEX,BSE_FO|1143745,20.0,1000.0,1143745.0,20.0,5.0,INDEX,INDEX,SENSEX 70400 PE 30 JUL 26,70400.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1893090599000.0,CE,SENSEX,SENSEX,BSE_FO|883472,20.0,1000.0,883472.0,20.0,5.0,INDEX,INDEX,SENSEX 72000 CE 27 DEC 29,72000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1782412199000.0,PE,SENSEX,SENSEX,BSE_FO|883495,20.0,1000.0,883495.0,20.0,5.0,INDEX,INDEX,SENSEX 72000 PE 25 JUN 26,72000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,BANKEX,BSE,1782412199000.0,PE,BANKEX,BANKEX,BSE_FO|1118799,30.0,900.0,1118799.0,30.0,5.0,INDEX,INDEX,BANKEX 50800 PE 25 JUN 26,50800.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,NSE_FO,GODFREY PHILLIPS INDIA LT,NSE,1782844199000.0,PE,GODFRYPHLP,GODFRYPHLP,NSE_FO|93471,275.0,11000.0,93471.0,275.0,5.0,EQUITY,EQUITY,GODFRYPHLP 2500 PE 30 JUN 26,2500.0,1.0,NSE_EQ|INE260B01028,NSE_EQ|INE260B01028
False,BSE_FO,BANKEX,BSE,1785436199000.0,PE,BANKEX,BANKEX,BSE_FO|1143731,30.0,900.0,1143731.0,30.0,5.0,INDEX,INDEX,BANKEX 67100 PE 30 JUL 26,67100.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,BSE_FO,SENSEX,BSE,1785436199000.0,CE,SENSEX,SENSEX,BSE_FO|1143790,20.0,1000.0,1143790.0,20.0,5.0,INDEX,INDEX,SENSEX 77100 CE 30 JUL 26,77100.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68304,475.0,14250.0,68304.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1840 PE 25 AUG 26,1840.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68303,475.0,14250.0,68303.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1840 CE 25 AUG 26,1840.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68306,475.0,14250.0,68306.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1880 PE 25 AUG 26,1880.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68305,475.0,14250.0,68305.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1880 CE 25 AUG 26,1880.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68308,475.0,14250.0,68308.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1920 PE 25 AUG 26,1920.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68307,475.0,14250.0,68307.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1920 CE 25 AUG 26,1920.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68309,475.0,14250.0,68309.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1960 CE 25 AUG 26,1960.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68311,475.0,14250.0,68311.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 2000 CE 25 AUG 26,2000.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68310,475.0,14250.0,68310.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1960 PE 25 AUG 26,1960.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68312,475.0,14250.0,68312.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 2000 PE 25 AUG 26,2000.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68315,475.0,14250.0,68315.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 2080 CE 25 AUG 26,2080.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68316,475.0,14250.0,68316.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 2080 PE 25 AUG 26,2080.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,MULTI COMMODITY EXCHANGE,NSE,1782844199000.0,PE,MCX,MCX,NSE_FO|146586,625.0,6250.0,146586.0,625.0,5.0,EQUITY,EQUITY,MCX 2900 PE 30 JUN 26,2900.0,1.0,NSE_EQ|INE745G01043,NSE_EQ|INE745G01043
False,NSE_FO,MULTI COMMODITY EXCHANGE,NSE,1782844199000.0,CE,MCX,MCX,NSE_FO|146585,625.0,6250.0,146585.0,625.0,5.0,EQUITY,EQUITY,MCX 2900 CE 30 JUN 26,2900.0,1.0,NSE_EQ|INE745G01043,NSE_EQ|INE745G01043
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68300,475.0,14250.0,68300.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1760 PE 25 AUG 26,1760.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,PE,ADANIPORTS,ADANIPORTS,NSE_FO|68302,475.0,14250.0,68302.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1800 PE 25 AUG 26,1800.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,ADANI PORT & SEZ LTD,NSE,1787682599000.0,CE,ADANIPORTS,ADANIPORTS,NSE_FO|68301,475.0,14250.0,68301.0,475.0,5.0,EQUITY,EQUITY,ADANIPORTS 1800 CE 25 AUG 26,1800.0,1.0,NSE_EQ|INE742F01042,NSE_EQ|INE742F01042
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,CE,GLENMARK,GLENMARK,NSE_FO|93348,375.0,11250.0,93348.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2140 CE 28 JUL 26,2140.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,PE,GLENMARK,GLENMARK,NSE_FO|93347,375.0,11250.0,93347.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2100 PE 28 JUL 26,2100.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,PE,GLENMARK,GLENMARK,NSE_FO|93349,375.0,11250.0,93349.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2140 PE 28 JUL 26,2140.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,PE,GLENMARK,GLENMARK,NSE_FO|93342,375.0,11250.0,93342.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2060 PE 28 JUL 26,2060.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,CE,GLENMARK,GLENMARK,NSE_FO|93346,375.0,11250.0,93346.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2100 CE 28 JUL 26,2100.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68393,1050.0,59850.0,68393.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 475 PE 30 JUN 26,475.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68392,1050.0,59850.0,68392.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 475 CE 30 JUN 26,475.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68395,1050.0,59850.0,68395.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 485 PE 30 JUN 26,485.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68394,1050.0,59850.0,68394.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 485 CE 30 JUN 26,485.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68397,1050.0,59850.0,68397.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 495 PE 30 JUN 26,495.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68396,1050.0,59850.0,68396.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 495 CE 30 JUN 26,495.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68399,1050.0,59850.0,68399.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 505 PE 30 JUN 26,505.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68398,1050.0,59850.0,68398.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 505 CE 30 JUN 26,505.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,CE,GLENMARK,GLENMARK,NSE_FO|93337,375.0,11250.0,93337.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2020 CE 28 JUL 26,2020.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,CE,GLENMARK,GLENMARK,NSE_FO|93339,375.0,11250.0,93339.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2060 CE 28 JUL 26,2060.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,PE,GLENMARK,GLENMARK,NSE_FO|93338,375.0,11250.0,93338.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 2020 PE 28 JUL 26,2020.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,PE,GLENMARK,GLENMARK,NSE_FO|93331,375.0,11250.0,93331.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 1940 PE 28 JUL 26,1940.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,CE,GLENMARK,GLENMARK,NSE_FO|93330,375.0,11250.0,93330.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 1940 CE 28 JUL 26,1940.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,PE,GLENMARK,GLENMARK,NSE_FO|93335,375.0,11250.0,93335.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 1980 PE 28 JUL 26,1980.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1785263399000.0,CE,GLENMARK,GLENMARK,NSE_FO|93334,375.0,11250.0,93334.0,375.0,5.0,EQUITY,EQUITY,GLENMARK 1980 CE 28 JUL 26,1980.0,1.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,PE,ADANIPOWER,ADANIPOWER,NSE_FO|68369,3550.0,106500.0,68369.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 237.5 PE 28 JUL 26,237.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,SHRIRAM FINANCE LIMITED,NSE,1782844199000.0,CE,SHRIRAMFIN,SHRIRAMFIN,NSE_FO|171597,825.0,24750.0,171597.0,825.0,5.0,EQUITY,EQUITY,SHRIRAMFIN 1160 CE 30 JUN 26,1160.0,1.0,NSE_EQ|INE721A01047,NSE_EQ|INE721A01047
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68373,1050.0,59850.0,68373.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 395 PE 30 JUN 26,395.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68372,1050.0,59850.0,68372.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 395 CE 30 JUN 26,395.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68375,1050.0,59850.0,68375.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 405 PE 30 JUN 26,405.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68374,1050.0,59850.0,68374.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 405 CE 30 JUN 26,405.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68377,1050.0,59850.0,68377.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 415 PE 30 JUN 26,415.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68376,1050.0,59850.0,68376.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 415 CE 30 JUN 26,415.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68379,1050.0,59850.0,68379.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 425 PE 30 JUN 26,425.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68378,1050.0,59850.0,68378.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 425 CE 30 JUN 26,425.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,BSE_FO,SENSEX,BSE,1798741799000.0,PE,SENSEX,SENSEX,BSE_FO|883573,20.0,1000.0,883573.0,20.0,5.0,INDEX,INDEX,SENSEX 72000 PE 31 DEC 26,72000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68380,1050.0,59850.0,68380.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 435 CE 30 JUN 26,435.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68382,1050.0,59850.0,68382.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 445 CE 30 JUN 26,445.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68381,1050.0,59850.0,68381.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 435 PE 30 JUN 26,435.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,CE,ADANIPOWER,ADANIPOWER,NSE_FO|68384,3550.0,106500.0,68384.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 242.5 CE 28 JUL 26,242.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68383,1050.0,59850.0,68383.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 445 PE 30 JUN 26,445.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68386,1050.0,59850.0,68386.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 455 CE 30 JUN 26,455.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,PE,ADANIPOWER,ADANIPOWER,NSE_FO|68385,3550.0,106500.0,68385.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 242.5 PE 28 JUL 26,242.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,CE,AMBUJACEM,AMBUJACEM,NSE_FO|68388,1050.0,59850.0,68388.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 465 CE 30 JUN 26,465.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68387,1050.0,59850.0,68387.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 455 PE 30 JUN 26,455.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,NSE_FO,AMBUJA CEMENTS LTD,NSE,1782844199000.0,PE,AMBUJACEM,AMBUJACEM,NSE_FO|68389,1050.0,59850.0,68389.0,1050.0,5.0,EQUITY,EQUITY,AMBUJACEM 465 PE 30 JUN 26,465.0,1.0,NSE_EQ|INE079A01024,NSE_EQ|INE079A01024
False,BSE_FO,SENSEX,BSE,1924540199000.0,PE,SENSEX,SENSEX,BSE_FO|1118825,20.0,1000.0,1118825.0,20.0,5.0,INDEX,INDEX,SENSEX 67000 PE 26 DEC 30,67000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1845916199000.0,PE,SENSEX,SENSEX,BSE_FO|883506,20.0,1000.0,883506.0,20.0,5.0,INDEX,INDEX,SENSEX 72000 PE 29 JUN 28,72000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1861640999000.0,PE,SENSEX,SENSEX,BSE_FO|883508,20.0,1000.0,883508.0,20.0,5.0,INDEX,INDEX,SENSEX 72000 PE 28 DEC 28,72000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,CE,ADANIPOWER,ADANIPOWER,NSE_FO|68360,3550.0,106500.0,68360.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 217.5 CE 28 JUL 26,217.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,CE,ADANIPOWER,ADANIPOWER,NSE_FO|68362,3550.0,106500.0,68362.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 222.5 CE 28 JUL 26,222.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,PE,ADANIPOWER,ADANIPOWER,NSE_FO|68361,3550.0,106500.0,68361.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 217.5 PE 28 JUL 26,217.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,CE,ADANIPOWER,ADANIPOWER,NSE_FO|68364,3550.0,106500.0,68364.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 227.5 CE 28 JUL 26,227.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,PE,ADANIPOWER,ADANIPOWER,NSE_FO|68363,3550.0,106500.0,68363.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 222.5 PE 28 JUL 26,222.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,CE,ADANIPOWER,ADANIPOWER,NSE_FO|68366,3550.0,106500.0,68366.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 232.5 CE 28 JUL 26,232.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,PE,ADANIPOWER,ADANIPOWER,NSE_FO|68365,3550.0,106500.0,68365.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 227.5 PE 28 JUL 26,227.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,CE,ADANIPOWER,ADANIPOWER,NSE_FO|68368,3550.0,106500.0,68368.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 237.5 CE 28 JUL 26,237.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,NSE_FO,ADANI POWER LTD,NSE,1785263399000.0,PE,ADANIPOWER,ADANIPOWER,NSE_FO|68367,3550.0,106500.0,68367.0,3550.0,1.0,EQUITY,EQUITY,ADANIPOWER 232.5 PE 28 JUL 26,232.5,1.0,NSE_EQ|INE814H01029,NSE_EQ|INE814H01029
False,BSE_FO,BANKEX,BSE,1782412199000.0,PE,BANKEX,BANKEX,BSE_FO|1118862,30.0,900.0,1118862.0,30.0,5.0,INDEX,INDEX,BANKEX 51400 PE 25 JUN 26,51400.0,,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX
False,BSE_FO,SENSEX,BSE,1798741799000.0,CE,SENSEX,SENSEX,BSE_FO|1118861,20.0,1000.0,1118861.0,20.0,5.0,INDEX,INDEX,SENSEX 67000 CE 31 DEC 26,67000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1785436199000.0,CE,SENSEX,SENSEX,BSE_FO|1143804,20.0,1000.0,1143804.0,20.0,5.0,INDEX,INDEX,SENSEX 79400 CE 30 JUL 26,79400.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1908815399000.0,CE,SENSEX,SENSEX,BSE_FO|1118882,20.0,1000.0,1118882.0,20.0,5.0,INDEX,INDEX,SENSEX 67000 CE 27 JUN 30,67000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,GODFREY PHILLIPS INDIA LT,NSE,1782844199000.0,PE,GODFRYPHLP,GODFRYPHLP,NSE_FO|93395,275.0,11000.0,93395.0,275.0,5.0,EQUITY,EQUITY,GODFRYPHLP 2100 PE 30 JUN 26,2100.0,1.0,NSE_EQ|INE260B01028,NSE_EQ|INE260B01028
False,NSE_FO,GODFREY PHILLIPS INDIA LT,NSE,1782844199000.0,CE,GODFRYPHLP,GODFRYPHLP,NSE_FO|93394,275.0,11000.0,93394.0,275.0,5.0,EQUITY,EQUITY,GODFRYPHLP 2100 CE 30 JUN 26,2100.0,1.0,NSE_EQ|INE260B01028,NSE_EQ|INE260B01028
False,NSE_FO,GODFREY PHILLIPS INDIA LT,NSE,1782844199000.0,PE,GODFRYPHLP,GODFRYPHLP,NSE_FO|93397,275.0,11000.0,93397.0,275.0,5.0,EQUITY,EQUITY,GODFRYPHLP 2140 PE 30 JUN 26,2140.0,1.0,NSE_EQ|INE260B01028,NSE_EQ|INE260B01028
False,NSE_FO,GODFREY PHILLIPS INDIA LT,NSE,1782844199000.0,CE,GODFRYPHLP,GODFRYPHLP,NSE_FO|93396,275.0,11000.0,93396.0,275.0,5.0,EQUITY,EQUITY,GODFRYPHLP 2140 CE 30 JUN 26,2140.0,1.0,NSE_EQ|INE260B01028,NSE_EQ|INE260B01028
False,NSE_FO,GODFREY PHILLIPS INDIA LT,NSE,1782844199000.0,PE,GODFRYPHLP,GODFRYPHLP,NSE_FO|93399,275.0,11000.0,93399.0,275.0,5.0,EQUITY,EQUITY,GODFRYPHLP 2180 PE 30 JUN 26,2180.0,1.0,NSE_EQ|INE260B01028,NSE_EQ|INE260B01028
